Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
RB06593,2024-08-30,USA-WEST,Sugarfree,f1 sponsorship,90,593,57574.1,2,8.0
RB03619,2024-11-19,TH-SOUTH,Original Blue,in-store promo,80,294,58154.5,1,10.0
RB09442,2024-08-17,USA-WEST,Red Edition,f1 sponsorship,75,703,7919.2,2,4.0
RB04567,2024-11-18,EUROPE-EU,Krating Daeng 250,in-store promo,60,594,30247.72,4,5.0
RB05926,2024-10-16,TH-SOUTH,Original Blue,TV Ad,80,590,45756.35,5,2.0
RB07437,2023-07-08,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,645,31049.44,2,3.0
RB04885,2023-05-16,USA-EAST,Red Edition,in-store promo,75,490,52535.03,2,10.0
RB06587,2023-06-13,EUROPE-EU,Tropical Edition,TV Ad,85,687,6502.31,0,1.0
RB07667,2024-06-25,TH-SOUTH,Original Blue,TV Ad,80,469,33373.27,1,9.0
RB08600,2024-10-23,TH-NORTH,Sugarfree,extreme sports,90,338,54663.84,3,8.0
RB06185,2024-08-15,TH-CENTRAL,Tropical Edition,extreme sports,85,429,33884.95,2,9.0
RB05234,2023-12-26,TH-CENTRAL,Original Blue,f1 sponsorship,80,572,45990.94,3,2.0
RB00929,2023-08-10,TH-CENTRAL,Red Edition,TV Ad,75,691,20969.86,2,3.0
RB00545,2024-03-26,TH-NORTH,Original Blue,in-store promo,80,522,916608.7,2,8.0
RB08516,2023-06-02,TH-CENTRAL,Red Edition,in-store promo,75,594,19251.09,0,7.0
RB07425,2023-04-21,USA-EAST,Sugarfree,TV Ad,90,538,13493.75,2,5.0
RB03731,2024-02-05,TH-NORTH,Sugarfree,extreme sports,90,470,55162.21,0,7.0
RB02610,2024-01-28,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,426,30235.44,3,6.0
RB03309,2024-07-26,TH-CENTRAL,Sugarfree,Social Media,90,550,58635.21,1,3.0
RB04936,2024-05-01,USA-WEST,Tropical Edition,f1 sponsorship,85,359,37971.96,3,10.0
RB08923-DUP,2023-02-17,TH-NORTH,Red Edition,f1 sponsorship,75,556,37541.74,2,7.0
RB01934,2024-09-14,USA-WEST,Sugarfree,Social Media,90,623,17824.52,2,6.0
RB07641,2024-07-25,TH-CENTRAL,Red Edition,TV Ad,75,467,29883.47,1,4.0
RB02866,2023-01-02,USA-WEST,Original Blue,f1 sponsorship,80,631,48659.84,4,2.0
RB05212,2023-02-27,TH-CENTRAL,Sugarfree,TV Ad,90,470,5215.24,3,5.0
RB03352,2023-04-29,USA-WEST,Sugarfree,in-store promo,90,727,14972.77,0,4.0
RB09065,2023-01-10,USA-EAST,Tropical Edition,in-store promo,85,643,50887.57,2,5.0
RB06730,2024-02-04,EUROPE-EU,Krating Daeng 250,in-store promo,60,662,32658.19,1,8.0
RB03401,2023-06-15,TH-EAST,Tropical Edition,TV Ad,85,516,36446.16,3,5.0
RB07700,2024-10-01,TH-SOUTH,Sugarfree,f1 sponsorship,90,404,21037.93,3,6.0
RB03667,2023-05-28,USA-EAST,Original Blue,Social Media,80,553,24788.39,1,8.0
RB07606,2023-01-31,TH-CENTRAL,Tropical Edition,TV Ad,85,476,39991.27,3,5.0
RB01392,2023-01-27,USA-WEST,Tropical Edition,f1 sponsorship,85,402,16399.58,2,4.0
RB02728,2024-02-06,TH-SOUTH,Sugarfree,f1 sponsorship,90,621,47770.18,2,4.0
RB03189,2024-07-04,ASIA-PACIFIC,Tropical Edition,in-store promo,85,728,49477.48,2,6.0
RB01142,2024-08-21,TH-CENTRAL,Original Blue,extreme sports,80,469,58700.95,2,8.0
RB09319,2024-06-24,USA-EAST,Red Edition,f1 sponsorship,75,449,40247.27,1,6.0
RB05110,2023-09-25,TH-SOUTH,Sugarfree,f1 sponsorship,90,474,55000.31,2,8.0
RB08148,2023-07-15,USA-WEST,Red Edition,extreme sports,75,343,55569.18,4,5.0
RB08197,2023-04-22,TH-NORTH,Original Blue,TV Ad,80,585,6768.02,2,8.0
RB02265,2023-09-29,USA-WEST,Krating Daeng 250,f1 sponsorship,60,435,40404.26,3,1.0
RB04375,2023-01-24,TH-SOUTH,Tropical Edition,TV Ad,85,585,25903.11,3,10.0
RB01680,2023-08-21,EUROPE-EU,Krating Daeng 250,Social Media,60,539,29694.56,1,3.0
RB07935,2024-07-26,TH-SOUTH,Sugarfree,in-store promo,90,282,27188.05,4,10.0
RB09133,2023-04-18,TH-NORTH,Red Edition,in-store promo,75,702,12193.47,3,3.0
RB02873,2024-10-17,TH-NORTH,Krating Daeng 250,in-store promo,60,481,36164.69,3,3.0
RB08296,2024-03-07,TH-EAST,Sugarfree,TV Ad,90,753,54798.97,5,6.0
RB04625,2024-04-02,TH-NORTH,Sugarfree,in-store promo,90,419,57400.33,3,5.0
RB01920,2023-02-08,ASIA-PACIFIC,Red Edition,in-store promo,75,409,31090.61,1,5.0
RB00233,2023-11-22,EUROPE-EU,Sugarfree,in-store promo,90,548,51319.77,1,7.0
RB09115,2024-02-04,TH-NORTH,Krating Daeng 250,in-store promo,60,468,9724.58,1,4.0
RB04350,2024-09-04,TH-SOUTH,Krating Daeng 250,TV Ad,60,429,40692.67,3,9.0
RB05166,2024-05-10,TH-CENTRAL,Red Edition,in-store promo,75,518,41143.48,5,7.0
RB06716,2024-12-31,USA-EAST,Original Blue,Social Media,80,739,56216.19,1,6.0
RB08831,2024-07-13,TH-CENTRAL,Red Edition,f1 sponsorship,75,618,7579.86,2,8.0
RB08320,2024-11-02,TH-CENTRAL,Red Edition,extreme sports,75,662,11033.14,3,10.0
RB07211,2024-12-18,EUROPE-EU,Red Edition,f1 sponsorship,75,625,11312.81,4,6.0
RB08525,2024-08-08,TH-SOUTH,Sugarfree,f1 sponsorship,90,508,12825.4,5,5.0
RB00519,2023-11-16,USA-WEST,Krating Daeng 250,in-store promo,60,382,49906.89,1,6.0
RB06400,2023-09-26,USA-WEST,Krating Daeng 250,f1 sponsorship,60,616,22898.77,3,1.0
RB08242,2024-09-28,TH-EAST,Tropical Edition,extreme sports,85,558,33310.85,1,6.0
RB00023,2024-09-19,USA-EAST,Sugarfree,f1 sponsorship,90,547,19415.77,2,4.0
RB06781,2024-02-16,TH-SOUTH,Krating Daeng 250,in-store promo,60,456,27151.8,0,1.0
RB05352,2024-07-18,EUROPE-EU,Red Edition,in-store promo,75,277,24722.39,3,4.0
RB02020,2023-03-24,TH-EAST,Red Edition,Social Media,75,495,25667.11,2,6.0
RB05414,2024-04-08,EUROPE-EU,Red Edition,f1 sponsorship,75,425,33729.88,31,2.0
RB03201,2024-10-05,TH-SOUTH,Tropical Edition,in-store promo,85,669,12474.34,1,5.0
RB09264,2024-01-29,USA-EAST,Krating Daeng 250,extreme sports,60,599,10542.04,5,2.0
RB08521,2023-04-09,TH-NORTH,Tropical Edition,Social Media,85,485,57647.46,3,3.0
RB02510,2023-03-26,TH-NORTH,Original Blue,f1 sponsorship,80,611,53174.81,2,6.0
RB07760,2023-10-26,USA-EAST,Original Blue,Social Media,80,413,29315.27,3,5.0
RB02576,2024-10-04,TH-EAST,Red Edition,in-store promo,75,444,9943.63,1,8.0
RB03156,2024-09-28,TH-CENTRAL,Red Edition,TV Ad,75,622,25701.48,1,7.0
RB03212-DUP,2023-04-11,ASIA-PACIFIC,Sugarfree,f1 sponsorship,90,528,29552.47,2,6.0
RB03558,2024-11-05,TH-NORTH,Sugarfree,extreme sports,90,565,34961.12,1,6.0
RB02410,2023-02-13,TH-NORTH,Red Edition,f1 sponsorship,75,661,10017.98,3,6.0
RB00282,2023-09-21,USA-EAST,Red Edition,Social Media,75,560,53402.09,2,4.0
RB01241,2024-04-04,TH-NORTH,Krating Daeng 250,Social Media,60,735,12548.45,0,6.0
RB08804,2023-02-09,TH-CENTRAL,Red Edition,f1 sponsorship,75,505,59481.42,1,6.0
RB03026,2023-05-12,TH-SOUTH,Original Blue,TV Ad,80,642,26356.49,3,5.0
RB00255,2024-02-14,TH-SOUTH,Original Blue,extreme sports,80,444,9379.88,2,10.0
RB04231,2024-06-13,TH-CENTRAL,Red Edition,f1 sponsorship,75,563,28443.42,5,5.0
RB08297,2024-12-18,TH-NORTH,Tropical Edition,in-store promo,85,745,59330.55,2,3.0
RB07217,2024-07-12,TH-EAST,Red Edition,TV Ad,75,737,9284.69,2,7.0
RB01099,2023-12-04,TH-SOUTH,Krating Daeng 250,extreme sports,60,580,49841.45,5,7.0
RB00283,2023-09-23,TH-NORTH,Red Edition,extreme sports,75,489,45787.56,4,2.0
RB08256-DUP,2023-07-28,TH-CENTRAL,Sugarfree,f1 sponsorship,90,646,5559.17,3,6.0
RB03931,2023-07-11,TH-CENTRAL,Red Edition,f1 sponsorship,75,696,22704.06,0,3.0
RB02979,2024-06-06,TH-NORTH,Tropical Edition,extreme sports,85,561,6539.24,5,10.0
RB02220,2023-08-31,TH-EAST,Sugarfree,f1 sponsorship,90,568,46088.32,1,6.0
RB04667,2024-05-31,TH-SOUTH,Original Blue,TV Ad,80,594,36269.3,5,3.0
RB06392,2024-01-13,TH-CENTRAL,Krating Daeng 250,TV Ad,60,623,15879.32,1,6.0
RB00365,2023-05-23,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,680,11828.0,3,6.0
RB08978,2023-01-07,TH-CENTRAL,Original Blue,extreme sports,80,469,57507.85,3,2.0
RB03100,2023-08-17,USA-WEST,Original Blue,f1 sponsorship,80,532,44617.58,3,4.0
RB03186,2024-10-30,TH-NORTH,Krating Daeng 250,in-store promo,60,535,46743.48,1,3.0
RB06914,2023-10-06,TH-EAST,Original Blue,extreme sports,80,375,52449.11,5,10.0
RB05026-DUP,2024-05-28,USA-WEST,Original Blue,extreme sports,80,494,17473.39,3,5.0
RB08412,2024-03-06,EUROPE-EU,Krating Daeng 250,TV Ad,60,556,37488.57,5,6.0
RB05487,2023-03-11,TH-CENTRAL,Original Blue,extreme sports,80,656,30727.63,2,6.0
RB04101,2024-07-28,TH-NORTH,Krating Daeng 250,in-store promo,60,558,47465.11,3,6.0
RB07703,2024-12-30,TH-NORTH,Tropical Edition,f1 sponsorship,85,521,32352.81,2,4.0
RB08214,2024-07-31,EUROPE-EU,Original Blue,TV Ad,80,529,56308.41,1,8.0
RB07684,2023-03-17,USA-EAST,Tropical Edition,TV Ad,85,491,38266.79,4,2.0
RB02271,2023-10-26,TH-NORTH,Original Blue,in-store promo,80,537,13349.82,5,6.0
RB01771,2024-10-19,USA-EAST,Red Edition,TV Ad,75,640,32658.19,5,6.0
RB08313,2023-06-22,TH-CENTRAL,Original Blue,Social Media,80,670,32447.75,1,3.0
RB08130,2024-04-17,USA-EAST,Sugarfree,f1 sponsorship,90,452,29743.17,2,8.0
RB04471,2023-01-30,ASIA-PACIFIC,Krating Daeng 250,Social Media,60,530,48523.73,2,8.0
RB06079,2024-06-05,EUROPE-EU,Tropical Edition,Social Media,85,505,49894.28,1,6.0
RB03219,2024-06-21,TH-CENTRAL,Red Edition,extreme sports,75,744,9350.1,2,6.0
RB03249,2024-04-19,TH-EAST,Sugarfree,TV Ad,90,590,52892.31,4,4.0
RB07496,2023-02-13,TH-SOUTH,Sugarfree,Social Media,90,356,46595.48,2,4.0
RB04516,2024-09-11,TH-SOUTH,Original Blue,TV Ad,80,593,8443.68,2,4.0
RB03442,2023-11-13,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,328,10796.84,2,8.0
RB08705,2024-11-09,TH-CENTRAL,Tropical Edition,in-store promo,85,428,12302.11,5,3.0
RB01524-DUP,2024-03-15,USA-EAST,Original Blue,extreme sports,80,516,20728.37,5,6.0
RB05622,2023-01-21,TH-CENTRAL,Sugarfree,extreme sports,90,540,9355.14,0,9.0
RB00247,2024-07-20,ASIA-PACIFIC,Red Edition,f1 sponsorship,75,338,52352.06,1,3.0
RB03491,2023-10-29,TH-SOUTH,Original Blue,in-store promo,80,598,50504.49,0,8.0
RB03333,2024-01-21,TH-NORTH,Krating Daeng 250,in-store promo,60,637,25401.87,1,6.0
RB09510,2023-02-26,TH-NORTH,Krating Daeng 250,in-store promo,60,905,44840.66,2,8.0
RB03914,2024-01-22,USA-EAST,Tropical Edition,in-store promo,85,582,14779.67,3,9.0
RB08172,2024-10-20,TH-SOUTH,Original Blue,in-store promo,80,710,6055.02,0,2.0
RB09460,2023-04-01,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,329,58720.07,2,6.0
RB06015,2023-03-02,TH-NORTH,Original Blue,f1 sponsorship,80,533,32061.88,1,8.0
RB08024,2024-11-12,TH-NORTH,Red Edition,f1 sponsorship,75,477,59070.66,1,5.0
RB09410,2024-06-18,TH-EAST,Sugarfree,TV Ad,90,690,46693.32,2,9.0
RB04746,2024-03-21,TH-NORTH,Original Blue,Social Media,80,470,47748.43,3,7.0
RB02690,2023-09-13,EUROPE-EU,Sugarfree,TV Ad,90,551,20479.07,3,9.0
RB06513,2023-05-15,TH-NORTH,Krating Daeng 250,extreme sports,60,528,32826.63,2,8.0
RB02309,2023-05-21,TH-NORTH,Original Blue,Social Media,80,601,31244.0,2,6.0
RB08031,2023-02-03,EUROPE-EU,Original Blue,in-store promo,80,499,10368.15,2,5.0
RB03584,2024-05-19,TH-EAST,Original Blue,in-store promo,80,497,30267.08,1,4.0
RB02787,2023-08-07,TH-NORTH,Tropical Edition,f1 sponsorship,85,718,53488.02,2,4.0
RB07690,2023-10-08,EUROPE-EU,Krating Daeng 250,in-store promo,60,584,39736.51,5,6.0
RB06359,2023-07-20,TH-CENTRAL,Red Edition,Social Media,75,569,39975.26,1,6.0
RB05418,2024-07-05,USA-EAST,Red Edition,in-store promo,75,714,32658.19,2,10.0
RB02891,2023-05-26,TH-NORTH,Sugarfree,f1 sponsorship,90,559,20120.38,4,6.0
RB03055,2024-05-16,TH-EAST,Original Blue,TV Ad,80,650,27978.55,1,10.0
RB03357,2023-07-06,ASIA-PACIFIC,Krating Daeng 250,TV Ad,60,550,52633.59,5,6.0
RB05216,2024-10-09,TH-NORTH,Original Blue,Social Media,80,601,22985.52,1,6.0
RB03263,2024-08-22,USA-EAST,Sugarfree,in-store promo,90,564,37965.77,2,5.0
RB03588,2024-11-05,TH-NORTH,Krating Daeng 250,Social Media,60,484,39614.51,1,4.0
RB05254-DUP,2024-09-16,TH-NORTH,Sugarfree,f1 sponsorship,90,600,39505.33,3,2.0
RB07394,2023-03-05,TH-SOUTH,Krating Daeng 250,TV Ad,60,550,15415.95,5,8.0
RB04151,2024-06-05,USA-EAST,Original Blue,Social Media,80,298,42139.65,1,7.0
RB04779,2024-02-29,TH-CENTRAL,Tropical Edition,extreme sports,85,582,35447.91,2,8.0
RB08517,2023-10-26,TH-NORTH,Sugarfree,TV Ad,90,424,47026.93,2,8.0
RB08885,2024-01-28,USA-EAST,Sugarfree,f1 sponsorship,90,625,9621.72,4,10.0
RB03110,2023-10-05,TH-NORTH,Red Edition,in-store promo,75,483,57862.96,3,6.0
RB08163,2023-08-09,USA-EAST,Red Edition,TV Ad,75,673,13652.66,1,7.0
RB06325,2023-05-26,TH-EAST,Krating Daeng 250,in-store promo,60,691,32658.19,3,6.0
RB01375,2024-12-17,TH-EAST,Tropical Edition,extreme sports,85,379,38864.11,3,9.0
RB01172,2023-07-22,TH-EAST,Tropical Edition,Social Media,85,498,51192.95,5,3.0
RB01571,2024-11-13,TH-CENTRAL,Red Edition,f1 sponsorship,75,532,59785.1,1,8.0
RB03430,2024-03-14,TH-CENTRAL,Krating Daeng 250,extreme sports,60,445,12460.88,2,6.0
RB06474,2023-06-18,EUROPE-EU,Krating Daeng 250,f1 sponsorship,60,596,31648.19,2,7.0
RB02465,2023-02-27,TH-EAST,Tropical Edition,Social Media,85,461,59283.47,2,10.0
RB03327,2024-11-22,TH-CENTRAL,Sugarfree,f1 sponsorship,90,679,45857.89,0,5.0
RB04023,2024-09-29,TH-SOUTH,Red Edition,Social Media,75,472,13444.16,1,9.0
RB05438,2023-07-26,USA-EAST,Tropical Edition,in-store promo,85,645,43459.78,0,6.0
RB07811,2024-11-11,TH-NORTH,Original Blue,Social Media,80,389,51036.43,1,6.0
RB00325,2024-02-29,TH-EAST,Krating Daeng 250,in-store promo,60,415,47915.64,2,5.0
RB06097,2023-03-09,USA-EAST,Red Edition,in-store promo,75,334,52672.41,4,6.0
RB02089,2024-01-27,ASIA-PACIFIC,Original Blue,Social Media,80,620,56494.94,4,8.0
RB03504,2023-02-25,USA-EAST,Tropical Edition,in-store promo,85,568,44168.9,1,7.0
RB01348,2024-09-03,TH-SOUTH,Tropical Edition,in-store promo,85,595,26131.34,2,6.0
RB03058,2024-02-05,TH-CENTRAL,Krating Daeng 250,TV Ad,60,489,6841.9,2,9.0
RB06060,2023-07-04,EUROPE-EU,Original Blue,Social Media,80,538,45766.28,3,6.0
RB03866,2024-06-28,EUROPE-EU,Sugarfree,Social Media,90,699,6142.54,3,7.0
RB04093,2023-05-23,TH-CENTRAL,Original Blue,extreme sports,80,672,15463.99,4,7.0
RB09415,2023-09-13,EUROPE-EU,Red Edition,f1 sponsorship,75,640,12727.27,2,6.0
RB05832,2024-09-01,TH-SOUTH,Red Edition,f1 sponsorship,75,581,40854.68,2,10.0
RB00768,2023-05-04,EUROPE-EU,Sugarfree,TV Ad,90,567,28285.94,0,3.0
RB04071,2023-03-16,USA-EAST,Red Edition,in-store promo,75,485,40954.89,3,6.0
RB05129,2023-07-04,USA-EAST,Tropical Edition,TV Ad,85,366,52670.65,4,10.0
RB01577,2023-07-26,USA-EAST,Sugarfree,TV Ad,90,604,35456.76,4,7.0
RB05274,2024-05-18,TH-CENTRAL,Original Blue,f1 sponsorship,80,675,15356.41,1,6.0
RB00237,2024-10-02,USA-WEST,Krating Daeng 250,f1 sponsorship,60,621,54403.52,2,7.0
RB06708,2024-11-19,TH-CENTRAL,Tropical Edition,extreme sports,85,384,51697.43,5,7.0
RB05783,2024-12-29,TH-EAST,Red Edition,in-store promo,75,606,47817.72,3,6.0
RB00014,2024-02-15,TH-NORTH,Original Blue,f1 sponsorship,80,470,19829.42,4,8.0
RB03217,2024-02-26,TH-NORTH,Krating Daeng 250,Social Media,60,348,41048.33,0,8.0
RB06022,2024-07-17,TH-NORTH,Red Edition,in-store promo,75,687,33581.0,0,2.0
RB07322,2024-04-02,TH-EAST,Red Edition,TV Ad,75,471,9114.88,2,6.0
RB04745,2024-12-16,TH-NORTH,Sugarfree,extreme sports,90,597,38897.8,2,6.0
RB07498,2023-04-12,TH-SOUTH,Tropical Edition,TV Ad,85,729,29626.08,5,1.0
RB04358,2023-07-09,TH-EAST,Sugarfree,TV Ad,90,482,49416.06,2,3.0
RB06197,2024-04-22,USA-WEST,Original Blue,in-store promo,80,542,46467.48,3,5.0
RB06816,2024-07-22,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,538,42019.51,4,9.0
RB02331,2024-11-25,EUROPE-EU,Tropical Edition,f1 sponsorship,85,514,25986.59,2,9.0
RB01596,2024-05-24,USA-EAST,Sugarfree,in-store promo,90,523,49228.08,5,9.0
RB01752,2023-03-09,USA-EAST,Original Blue,f1 sponsorship,80,454,17487.85,3,6.0
RB08282,2023-08-22,EUROPE-EU,Original Blue,in-store promo,80,452,27170.32,3,6.0
RB02795,2023-02-04,ASIA-PACIFIC,Sugarfree,TV Ad,90,512,39871.88,2,7.0
RB02599,2024-08-08,TH-NORTH,Krating Daeng 250,Social Media,60,467,49653.45,5,6.0
RB03827,2023-01-10,TH-CENTRAL,Tropical Edition,Social Media,85,364,33687.62,3,8.0
RB06078,2024-11-15,TH-SOUTH,Krating Daeng 250,TV Ad,60,703,22254.48,0,2.0
RB05977,2024-04-29,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,502,55522.58,1,5.0
RB02915,2024-08-05,TH-EAST,Red Edition,extreme sports,75,755,59871.35,3,5.0
RB05845,2024-10-04,TH-NORTH,Red Edition,TV Ad,75,767,11617.51,2,10.0
RB01686,2023-03-21,USA-WEST,Sugarfree,in-store promo,90,732,13818.27,1,7.0
RB03134,2023-06-26,TH-CENTRAL,Tropical Edition,extreme sports,85,633,53826.84,3,10.0
RB00082,2023-10-14,TH-SOUTH,Red Edition,extreme sports,75,526,32658.19,3,6.0
RB08624,2024-06-29,USA-EAST,Krating Daeng 250,in-store promo,60,566,50684.29,0,1.0
RB03328,2024-10-10,EUROPE-EU,Red Edition,f1 sponsorship,75,707,57222.02,2,7.0
RB02438,2024-12-27,TH-NORTH,Krating Daeng 250,TV Ad,60,660,24273.7,1,3.0
RB05386,2023-08-17,TH-EAST,Krating Daeng 250,TV Ad,60,498,35098.83,4,10.0
RB05532,2023-10-21,TH-EAST,Sugarfree,Social Media,90,612,8659.89,3,6.0
RB07005,2023-10-20,TH-NORTH,Tropical Edition,f1 sponsorship,85,345,50228.6,2,8.0
RB00886,2024-04-14,TH-SOUTH,Red Edition,TV Ad,75,613,32658.19,2,7.0
RB07161,2023-11-06,ASIA-PACIFIC,Red Edition,in-store promo,75,605,58661.23,3,4.0
RB09567,2024-04-08,EUROPE-EU,Red Edition,extreme sports,75,622,8043.12,3,9.0
RB07188,2023-04-30,TH-CENTRAL,Original Blue,in-store promo,80,844,48321.9,0,5.0
RB01045,2023-10-09,ASIA-PACIFIC,Original Blue,extreme sports,80,753,46528.62,5,5.0
RB07484,2023-04-30,EUROPE-EU,Sugarfree,in-store promo,90,465,44787.19,5,8.0
RB06360,2023-03-17,USA-EAST,Sugarfree,TV Ad,90,484,10178.39,5,4.0
RB01904,2024-05-13,TH-CENTRAL,Original Blue,in-store promo,80,528,7991.82,5,3.0
RB05568,2023-05-18,TH-CENTRAL,Krating Daeng 250,Social Media,60,586,17061.93,1,8.0
RB04509,2023-09-28,EUROPE-EU,Krating Daeng 250,Social Media,60,445,56696.89,1,7.0
RB09459,2023-08-29,TH-NORTH,Red Edition,extreme sports,75,429,26982.71,0,8.0
RB04335,2024-03-06,USA-WEST,Original Blue,extreme sports,80,513,14970.43,2,7.0
RB03478,2024-05-01,USA-EAST,Tropical Edition,in-store promo,85,556,20977.83,3,7.0
RB05583,2024-03-20,TH-CENTRAL,Tropical Edition,in-store promo,85,688,25715.61,2,5.0
RB09390,2023-04-11,TH-CENTRAL,Red Edition,in-store promo,75,662,8805.92,4,7.0
RB03511,2023-02-02,TH-NORTH,Tropical Edition,f1 sponsorship,85,590,59683.68,1,10.0
RB07141,2023-04-22,TH-NORTH,Original Blue,in-store promo,80,557,17529.49,0,8.0
RB09411,2024-01-19,USA-EAST,Sugarfree,Social Media,90,498,46997.13,0,5.0
RB07696,2024-06-19,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,435,6448.0,0,8.0
RB02953,2023-08-01,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,370,46888.69,2,1.0
RB04465,2023-04-27,TH-NORTH,Sugarfree,TV Ad,90,617,35785.8,2,1.0
RB09056,2024-01-01,EUROPE-EU,Krating Daeng 250,in-store promo,60,597,14740.51,3,5.0
RB01220,2024-07-18,USA-EAST,Red Edition,Social Media,75,403,14443.05,3,4.0
RB00877,2023-11-01,TH-NORTH,Sugarfree,TV Ad,90,458,9590.31,3,6.0
RB05376,2024-08-28,EUROPE-EU,Original Blue,extreme sports,80,590,11891.46,0,8.0
RB02693,2023-11-24,ASIA-PACIFIC,Krating Daeng 250,TV Ad,60,620,56315.6,2,6.0
RB09520,2024-07-03,TH-NORTH,Tropical Edition,extreme sports,85,425,54938.79,2,8.0
RB01432,2024-03-18,TH-CENTRAL,Tropical Edition,Social Media,85,512,50334.01,2,8.0
RB03355,2023-10-25,TH-NORTH,Tropical Edition,in-store promo,85,568,53066.19,0,3.0
RB06983,2023-11-18,TH-SOUTH,Original Blue,Social Media,80,410,37225.63,4,5.0
RB09121,2024-05-09,TH-EAST,Krating Daeng 250,TV Ad,60,757,51339.12,0,6.0
RB02453,2023-01-01,TH-NORTH,Tropical Edition,in-store promo,85,585,34817.99,1,3.0
RB03122,2023-03-06,TH-SOUTH,Tropical Edition,extreme sports,85,568,47050.86,2,8.0
RB04430,2023-07-10,TH-CENTRAL,Krating Daeng 250,Social Media,60,576,39063.53,2,7.0
RB05953,2024-08-15,TH-CENTRAL,Red Edition,extreme sports,75,426,19322.44,2,5.0
RB02608,2023-05-19,TH-NORTH,Original Blue,Social Media,80,529,25334.97,3,9.0
RB07932,2023-04-03,TH-EAST,Red Edition,in-store promo,75,748,28704.45,2,7.0
RB03663,2024-03-02,TH-NORTH,Sugarfree,in-store promo,90,694,30546.55,2,6.0
RB00244,2024-12-28,TH-NORTH,Red Edition,TV Ad,75,587,18859.38,2,8.0
RB00427,2024-07-04,TH-EAST,Sugarfree,extreme sports,90,658,28874.59,2,2.0
RB00560,2023-09-21,USA-EAST,Krating Daeng 250,TV Ad,60,663,22760.78,2,8.0
RB05788,2024-05-07,EUROPE-EU,Tropical Edition,TV Ad,85,425,28583.29,3,6.0
RB00099,2024-07-15,TH-NORTH,Krating Daeng 250,TV Ad,60,504,19924.07,0,2.0
RB01808,2023-05-15,TH-CENTRAL,Sugarfree,f1 sponsorship,90,773,18681.15,3,6.0
RB07092,2024-02-21,TH-NORTH,Sugarfree,TV Ad,90,570,37918.17,3,1.0
RB03276,2023-05-14,TH-NORTH,Krating Daeng 250,in-store promo,60,706,10380.14,3,6.0
RB08967,2023-07-25,TH-EAST,Tropical Edition,in-store promo,85,721,37091.28,1,5.0
RB03443,2023-08-23,TH-CENTRAL,Sugarfree,f1 sponsorship,90,695,41753.76,2,3.0
RB06840-DUP,2024-12-18,EUROPE-EU,Sugarfree,TV Ad,90,447,14740.48,0,7.0
RB04199,2023-01-16,TH-NORTH,Red Edition,extreme sports,75,455,54628.9,1,5.0
RB01160,2024-04-10,USA-EAST,Original Blue,extreme sports,80,639,54596.12,3,10.0
RB09573,2023-02-09,TH-NORTH,Red Edition,in-store promo,75,445,20117.86,0,9.0
RB07532,2023-12-26,TH-CENTRAL,Sugarfree,f1 sponsorship,90,475,59614.81,1,3.0
RB00597,2024-07-26,TH-CENTRAL,Original Blue,in-store promo,80,560,59915.06,2,1.0
RB01329-DUP,2023-11-06,ASIA-PACIFIC,Original Blue,extreme sports,80,474,58507.13,0,9.0
RB00331,2023-10-05,EUROPE-EU,Sugarfree,extreme sports,90,450,49596.23,2,8.0
RB03864,2024-02-17,TH-SOUTH,Red Edition,extreme sports,75,482,32658.19,3,5.0
RB08948,2024-10-16,TH-CENTRAL,Original Blue,TV Ad,80,588,6147.29,2,6.0
RB02474,2024-01-04,TH-NORTH,Red Edition,Social Media,75,632,6774.35,2,7.0
RB06598,2023-11-01,TH-CENTRAL,Original Blue,Social Media,80,318,49171.01,2,10.0
RB06842,2023-05-27,TH-EAST,Tropical Edition,Social Media,85,406,34947.61,4,6.0
RB06696,2023-04-14,TH-EAST,Krating Daeng 250,f1 sponsorship,60,407,55236.19,0,6.0
RB09276,2024-07-10,ASIA-PACIFIC,Original Blue,TV Ad,80,663,54507.18,0,3.0
RB06104,2024-01-04,TH-SOUTH,Red Edition,f1 sponsorship,75,587,41182.08,1,2.0
RB07792,2023-05-24,USA-EAST,Sugarfree,Social Media,90,691,8017.16,2,10.0
RB03841,2023-03-19,TH-SOUTH,Sugarfree,extreme sports,90,632,49239.01,2,4.0
RB01249,2024-07-09,TH-NORTH,Tropical Edition,f1 sponsorship,85,376,25693.2,3,6.0
RB00293,2023-02-16,USA-WEST,Original Blue,Social Media,80,480,21866.27,1,6.0
RB01279,2024-06-30,TH-SOUTH,Krating Daeng 250,TV Ad,60,613,48497.43,2,8.0
RB00368,2023-05-23,USA-WEST,Red Edition,TV Ad,75,530,32658.19,2,5.0
